caller	provider	method	path_template	interface	method_name	body_type	return_type	resolved_by	claim
orca	front50	POST	/v2/pipelineTemplates	Front50Service	saveV2PipelineTemplate	Map	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:124
orca	front50	GET	/v2/pipelineTemplates/{pipelineTemplateId}/dependentPipelines	Front50Service	getDependentPipelinesForTemplate	-	List<Map<String,Object>>	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:127
orca	front50	PUT	/v2/pipelineTemplates/{pipelineTemplateId}	Front50Service	updateV2PipelineTemplate	Map	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:130
orca	front50	DELETE	/v2/pipelineTemplates/{pipelineTemplateId}	Front50Service	deleteV2PipelineTemplate	-	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:133
orca	front50	GET	/strategies	Front50Service	getAllStrategies	-	List<Map<String,Object>>	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:138
orca	front50	POST	/v2/projects	Front50Service	createProject	Map	Project	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:141
orca	front50	PUT	/v2/projects/{projectId}	Front50Service	updateProject	Map	Project	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:144
orca	front50	GET	/v2/projects/{projectId}	Front50Service	getProject	-	Project	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:147
orca	front50	DELETE	/v2/projects/{projectId}	Front50Service	deleteProject	-	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:150
orca	front50	GET	/notifications/application/{applicationName}	Front50Service	getApplicationNotifications	-	ApplicationNotifications	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:153
orca	front50	POST	/serviceAccounts	Front50Service	saveServiceAccount	ServiceAccount	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:156
orca	front50	GET	/deliveries/{id}	Front50Service	getDeliveryConfig	-	DeliveryConfig	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:159
orca	front50	POST	/deliveries	Front50Service	createDeliveryConfig	DeliveryConfig	DeliveryConfig	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:162
orca	front50	PUT	/deliveries/{id}	Front50Service	updateDeliveryConfig	DeliveryConfig	DeliveryConfig	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:165
orca	front50	DELETE	/applications/{application}/deliveries/{id}	Front50Service	deleteDeliveryConfig	-	Response	front50.baseUrl (Front50Configuration.front50Service)	orca@v8.64.0 orca-front50/src/main/groovy/com/netflix/spinnaker/orca/front50/Front50Service.groovy:168
orca	echo	POST	/	EchoService	recordEvent	Map<String,?>	Response	echo.base-url (EchoConfiguration.echoEndpoint)	orca@v8.64.0 orca-echo/src/main/groovy/com/netflix/spinnaker/orca/echo/EchoService.groovy:29
orca	echo	GET	/events/recent/{type}/{since}/	EchoService	getEvents	-	Response	echo.base-url (EchoConfiguration.echoEndpoint)	orca@v8.64.0 orca-echo/src/main/groovy/com/netflix/spinnaker/orca/echo/EchoService.groovy:32
orca	echo	POST	/notifications	EchoService	create	Notification	Response	echo.base-url (EchoConfiguration.echoEndpoint)	orca@v8.64.0 orca-echo/src/main/groovy/com/netflix/spinnaker/orca/echo/EchoService.groovy:36
orca	igor	PUT	/masters/{name}/jobs/{jobName}	IgorService	build	String	Response	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:30
orca	igor	PUT	/masters/{name}/jobs/{jobName}/stop/{queuedBuild}/{buildNumber}	IgorService	stop	String	String	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:37
orca	igor	PUT	/masters/{name}/jobs/stop/{queuedBuild}/{buildNumber}	IgorService	stopWithJobNameAsQueryParameter	String	String	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:45
orca	igor	PATCH	/masters/{name}/jobs/{jobName}/update/{buildNumber}	IgorService	update	UpdatedBuild	Response	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:53
orca	igor	GET	/builds/queue/{master}/{item}	IgorService	queuedBuild	-	Map	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:60
orca	igor	GET	/builds/status/{buildNumber}/{master}/{job}	IgorService	getBuild	-	Map<String,Object>	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:63
orca	igor	GET	/builds/status/{buildNumber}/{master}	IgorService	getBuildWithJobAsQueryParam	-	Map<String,Object>	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:69
orca	igor	GET	/builds/properties/{buildNumber}/{fileName}/{master}/{job}	IgorService	getPropertyFile	-	Map<String,Object>	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:75
orca	igor	GET	/builds/properties/{buildNumber}/{fileName}/{master}	IgorService	getPropertyFileWithJobAsQueryParam	-	Map<String,Object>	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:82
orca	igor	GET	/{repoType}/{projectKey}/{repositorySlug}/compareCommits	IgorService	compareCommits	-	List	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:89
orca	igor	GET	/builds/artifacts/{buildNumber}/{master}/{job}	IgorService	getArtifacts	-	List<Artifact>	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:96
orca	igor	GET	/builds/artifacts/{buildNumber}/{master}	IgorService	getArtifactsWithJobAsQueryParam	-	List<Artifact>	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:103
orca	igor	POST	/gcb/builds/create/{account}	IgorService	createGoogleCloudBuild	Map<String,Object>	GoogleCloudBuild	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:110
orca	igor	POST	/gcb/builds/stop/{account}/{buildId}	IgorService	stopGoogleCloudBuild	-	GoogleCloudBuild	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:114
orca	igor	GET	/gcb/builds/{account}/{buildId}	IgorService	getGoogleCloudBuild	-	GoogleCloudBuild	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:118
orca	igor	GET	/gcb/builds/{account}/{buildId}/artifacts	IgorService	getGoogleCloudBuildArtifacts	-	List<Artifact>	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:122
orca	igor	POST	/gcb/triggers/{account}/{triggerId}/run	IgorService	runGoogleCloudBuildTrigger	GoogleCloudBuildRepoSource	GoogleCloudBuild	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:126
orca	igor	POST	/codebuild/builds/start/{account}	IgorService	startAwsCodeBuild	Map<String,Object>	AwsCodeBuildExecution	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:132
orca	igor	GET	/codebuild/builds/{account}/{buildId}	IgorService	getAwsCodeBuildExecution	-	AwsCodeBuildExecution	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:136
orca	igor	GET	/codebuild/builds/artifacts/{account}/{buildId}	IgorService	getAwsCodeBuildArtifacts	-	List<Artifact>	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:140
orca	igor	POST	/codebuild/builds/stop/{account}/{buildId}	IgorService	stopAwsCodeBuild	-	AwsCodeBuildExecution	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:144
orca	igor	GET	/delivery-config/manifest	IgorService	getDeliveryConfigManifest	-	Map<String,Object>	igor.base-url (IgorConfiguration.igorEndpoint)	orca@v8.64.0 orca-igor/src/main/java/com/netflix/spinnaker/orca/igor/IgorService.java:148
orca	keel	POST	/delivery-configs/	KeelService	publishDeliveryConfig	DeliveryConfig	Response	services.keel.base-url (KeelConfiguration.keelEndpoint)	orca@v8.64.0 orca-keel/src/main/kotlin/com/netflix/spinnaker/orca/KeelService.kt:28
orca	keel	DELETE	/application/{application}/config	KeelService	deleteDeliveryConfig	-	Response	services.keel.base-url (KeelConfiguration.keelEndpoint)	orca@v8.64.0 orca-keel/src/main/kotlin/com/netflix/spinnaker/orca/KeelService.kt:32
orca	kayenta	POST	/canary/{canaryConfigId}	KayentaService	create	CanaryExecutionRequest	Map<*,*>	kayenta.base-url (KayentaConfiguration.kayentaEndpoint)	orca@v8.64.0 orca-kayenta/src/main/kotlin/com/netflix/spinnaker/orca/kayenta/KayentaService.kt:32
orca	kayenta	GET	/canary/{canaryExecutionId}	KayentaService	getCanaryResults	-	CanaryResults	kayenta.base-url (KayentaConfiguration.kayentaEndpoint)	orca@v8.64.0 orca-kayenta/src/main/kotlin/com/netflix/spinnaker/orca/kayenta/KayentaService.kt:43
orca	kayenta	PUT	/pipelines/{executionId}/cancel	KayentaService	cancelPipelineExecution	String	Map<*,*>	kayenta.base-url (KayentaConfiguration.kayentaEndpoint)	orca@v8.64.0 orca-kayenta/src/main/kotlin/com/netflix/spinnaker/orca/kayenta/KayentaService.kt:49
orca	kayenta	GET	/credentials	KayentaService	getCredentials	-	List<KayentaCredential>	kayenta.base-url (KayentaConfiguration.kayentaEndpoint)	orca@v8.64.0 orca-kayenta/src/main/kotlin/com/netflix/spinnaker/orca/kayenta/KayentaService.kt:55
orca	kayenta	GET	/canaryConfig	KayentaService	getAllCanaryConfigs	-	List<KayentaCanaryConfig>	kayenta.base-url (KayentaConfiguration.kayentaEndpoint)	orca@v8.64.0 orca-kayenta/src/main/kotlin/com/netflix/spinnaker/orca/kayenta/KayentaService.kt:58
orca	rosco	POST	/api/v2/manifest/bake/{type}	BakeryService	bakeManifest	BakeManifestRequest	Artifact	bakery.base-url (BakeryConfiguration.bakery + BakerySelector)	orca@v8.64.0 orca-bakery/src/main/groovy/com/netflix/spinnaker/orca/bakery/api/BakeryService.groovy:29
orca	rosco	POST	/api/v1/{region}/bake	BakeryService	createBake	BakeRequest	BakeStatus	bakery.base-url (BakeryConfiguration.bakery + BakerySelector)	orca@v8.64.0 orca-bakery/src/main/groovy/com/netflix/spinnaker/orca/bakery/api/BakeryService.groovy:32
orca	rosco	GET	/api/v1/{region}/status/{statusId}	BakeryService	lookupStatus	-	BakeStatus	bakery.base-url (BakeryConfiguration.bakery + BakerySelector)	orca@v8.64.0 orca-bakery/src/main/groovy/com/netflix/spinnaker/orca/bakery/api/BakeryService.groovy:35
orca	rosco	GET	/api/v1/{region}/bake/{bakeId}	BakeryService	lookupBake	-	Bake	bakery.base-url (BakeryConfiguration.bakery + BakerySelector)	orca@v8.64.0 orca-bakery/src/main/groovy/com/netflix/spinnaker/orca/bakery/api/BakeryService.groovy:38
orca	rosco	POST	/api/v1/bakes/delete-requests	BakeryService	createDeleteBakesRequest	DeleteBakesRequest	Void	bakery.base-url (BakeryConfiguration.bakery + BakerySelector)	orca@v8.64.0 orca-bakery/src/main/groovy/com/netflix/spinnaker/orca/bakery/api/BakeryService.groovy:41
orca	rosco	GET	/bakeOptions/{cloudProvider}/baseImages/{imageId}	BakeryService	getBaseImage	-	BaseImage	bakery.base-url (BakeryConfiguration.bakery + BakerySelector)	orca@v8.64.0 orca-bakery/src/main/groovy/com/netflix/spinnaker/orca/bakery/api/BakeryService.groovy:49
orca	fiat	GET	authorize/{userId}	FiatService	getUserPermission	-	Call<UserPermission.View>	services.fiat.baseUrl (fiat-api FiatAuthenticationConfig via @EnableFiatAutoConfig)	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:36
orca	fiat	GET	authorize/{userId}/{resourceType}/{resourceName}/{authorization}	FiatService	hasAuthorization	-	Call<Void>	services.fiat.baseUrl (fiat-api FiatAuthenticationConfig via @EnableFiatAutoConfig)	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:46
orca	fiat	POST	authorize/{userId}/{resourceType}/create	FiatService	canCreate	Object	Call<Void>	services.fiat.baseUrl (fiat-api FiatAuthenticationConfig via @EnableFiatAutoConfig)	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:61
orca	fiat	POST	roles/sync	FiatService	sync	-	Call<Long>	services.fiat.baseUrl (fiat-api FiatAuthenticationConfig via @EnableFiatAutoConfig)	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:72
orca	fiat	POST	roles/sync	FiatService	sync	List<String>	Call<Long>	services.fiat.baseUrl (fiat-api FiatAuthenticationConfig via @EnableFiatAutoConfig)	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:81
orca	fiat	POST	roles/sync/serviceAccount/{serviceAccountId}	FiatService	syncServiceAccount	List<String>	Call<Long>	services.fiat.baseUrl (fiat-api FiatAuthenticationConfig via @EnableFiatAutoConfig)	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:92
orca	fiat	POST	roles/{userId}	FiatService	loginUser	-	Call<Void>	services.fiat.baseUrl (fiat-api FiatAuthenticationConfig via @EnableFiatAutoConfig)	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:100
orca	fiat	PUT	roles/{userId}	FiatService	loginWithRoles	Collection<String>	Call<Void>	services.fiat.baseUrl (fiat-api FiatAuthenticationConfig via @EnableFiatAutoConfig)	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:110
orca	fiat	DELETE	roles/{userId}	FiatService	logoutUser	-	Call<Void>	services.fiat.baseUrl (fiat-api FiatAuthenticationConfig via @EnableFiatAutoConfig)	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:117
clouddriver	front50	GET	/credentials	Front50Service	getCredentials	-	Call<List<Map>>	services.front50.baseUrl (RetrofitConfig.front50Service)	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:32
clouddriver	front50	GET	/v2/applications	Front50Service	searchByName	-	Call<List<Map<String,Object>>>	services.front50.baseUrl (RetrofitConfig.front50Service)	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:35
clouddriver	front50	GET	/v2/applications/{applicationName}	Front50Service	getApplication	-	Call<Map>	services.front50.baseUrl (RetrofitConfig.front50Service)	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:40
clouddriver	front50	GET	/v2/applications?restricted=false	Front50Service	getAllApplicationsUnrestricted	-	Call<Set<Front50Application>>	services.front50.baseUrl (RetrofitConfig.front50Service)	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:43
clouddriver	front50	GET	/v2/projects/{project}	Front50Service	getProject	-	Call<Map>	services.front50.baseUrl (RetrofitConfig.front50Service)	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:46
clouddriver	front50	GET	/v2/projects	Front50Service	searchForProjects	-	Call<List<Map<String,Object>>>	services.front50.baseUrl (RetrofitConfig.front50Service)	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:49
clouddriver	front50	POST	/snapshots	Front50Service	saveSnapshot	Map	Call<ResponseBody>	services.front50.baseUrl (RetrofitConfig.front50Service)	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:52
clouddriver	front50	GET	/snapshots/{id}/{timestamp}	Front50Service	getSnapshotVersion	-	Call<Map>	services.front50.baseUrl (RetrofitConfig.front50Service)	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:55
clouddriver	front50	POST	/v2/tags	Front50Service	saveEntityTags	EntityTags	Call<EntityTags>	services.front50.baseUrl (RetrofitConfig.front50Service)	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:58
clouddriver	front50	POST	/v2/tags/batchUpdate	Front50Service	batchUpdate	Collection<EntityTags>	Call<Collection<EntityTags>>	services.front50.baseUrl (RetrofitConfig.front50Service)	clouddriver@v5.95.0 clouddriver-core/src/main/groovy/com/netflix/spinnaker/clouddriver/core/services/Front50Service.groovy:61
